"Source.Name","Fecha","Hora","Temp1 (C)","Hum1 (%)","Temp2 (C)","Hum2 (%)"
"dht22_2025-09-05.csv","9/5/2025","12:35:30 PM","27.4","75","27.3","78.2"
"dht22_2025-09-05.csv","9/5/2025","12:40:31 PM","27.4","76","27.4","80"
"dht22_2025-09-05.csv","9/5/2025","12:45:34 PM","28.1","73.5","27.6","78.7"
"dht22_2025-09-05.csv","9/5/2025","12:50:34 PM","28.1","73.5","27.9","77.3"
"dht22_2025-09-05.csv","9/5/2025","12:55:35 PM","28.4","70.7","28.2","73.9"
"dht22_2025-09-05.csv","9/5/2025","1:00:35 PM","28.2","72.4","28.1","75.2"
"dht22_2025-09-05.csv","9/5/2025","1:05:36 PM","28.1","72","28","75.5"
"dht22_2025-09-05.csv","9/5/2025","1:10:36 PM","28.5","72.1","28.3","75.2"
"dht22_2025-09-05.csv","9/5/2025","1:15:37 PM","28.6","70.9","28.4","74.6"
"dht22_2025-09-05.csv","9/5/2025","1:20:37 PM","28.5","71.8","28.4","74.8"
"dht22_2025-09-05.csv","9/5/2025","1:25:38 PM","28.3","73.7","28.2","76.7"
"dht22_2025-09-05.csv","9/5/2025","1:30:38 PM","28.3","73.7","28.2","77.1"
"dht22_2025-09-05.csv","9/5/2025","1:35:39 PM","28.5","74","28.4","77.7"
"dht22_2025-09-05.csv","9/5/2025","1:40:39 PM","28.4","73.3","28.2","76.8"
"dht22_2025-09-05.csv","9/5/2025","1:45:40 PM","28.4","73.4","28.3","76.6"
"dht22_2025-09-05.csv","9/5/2025","1:50:40 PM","28.4","72.2","28.3","75.5"
"dht22_2025-09-05.csv","9/5/2025","1:55:41 PM","28.4","70.5","28.3","73"
"dht22_2025-09-05.csv","9/5/2025","2:00:41 PM","28.3","70.7","28.2","73.5"
"dht22_2025-09-05.csv","9/5/2025","2:05:42 PM","28.3","73.1","28.2","76.5"
"dht22_2025-09-05.csv","9/5/2025","2:10:42 PM","28.4","74","28.3","77.6"
"dht22_2025-09-05.csv","9/5/2025","2:15:43 PM","28.3","74.3","28.2","77.7"
"dht22_2025-09-05.csv","9/5/2025","2:20:43 PM","28.3","76.4","28.2","80.1"
"dht22_2025-09-05.csv","9/5/2025","2:25:44 PM","28.1","76.2","28.1","80.1"
"dht22_2025-09-05.csv","9/5/2025","2:30:44 PM","28.1","75.8","28.1","79.8"
"dht22_2025-09-05.csv","9/5/2025","2:35:45 PM","28","76.5","28","80.9"
"dht22_2025-09-05.csv","9/5/2025","2:40:45 PM","28","77","27.9","81.1"
"dht22_2025-09-05.csv","9/5/2025","2:45:46 PM","27.9","76.2","27.9","80.3"
"dht22_2025-09-05.csv","9/5/2025","2:50:46 PM","27.9","73.7","27.9","77.5"
"dht22_2025-09-05.csv","9/5/2025","2:55:47 PM","27.9","75.5","27.9","79.4"
"dht22_2025-09-05.csv","9/5/2025","3:00:47 PM","27.9","76.7","27.9","80.5"
"dht22_2025-09-05.csv","9/5/2025","3:05:48 PM","27.9","77.1","27.9","80.4"
"dht22_2025-09-05.csv","9/5/2025","3:10:48 PM","27.8","75.5","27.9","79.7"
"dht22_2025-09-05.csv","9/5/2025","3:15:49 PM","27.8","76.6","27.8","80.6"
"dht22_2025-09-05.csv","9/5/2025","3:20:50 PM","27.7","77","27.7","80.8"
"dht22_2025-09-05.csv","9/5/2025","3:25:50 PM","27.8","76.6","27.7","81"
"dht22_2025-09-05.csv","9/5/2025","3:30:51 PM","27.6","77.1","27.7","81.2"
"dht22_2025-09-05.csv","9/5/2025","3:35:51 PM","27.6","78","27.7","82.7"
"dht22_2025-09-05.csv","9/5/2025","3:40:52 PM","27.6","77.4","27.7","81.6"
"dht22_2025-09-05.csv","9/5/2025","3:45:52 PM","27.6","78.6","27.6","83"
"dht22_2025-09-05.csv","9/5/2025","3:50:53 PM","27.5","80.4","27.6","85.6"
"dht22_2025-09-05.csv","9/5/2025","3:55:53 PM","27.4","80.5","27.5","85.8"
"dht22_2025-09-05.csv","9/5/2025","4:00:54 PM","27.4","79.4","27.4","84.4"
"dht22_2025-09-06.csv","9/6/2025","9:00:29 AM","24.5","90.2","24.5","93.7"
"dht22_2025-09-06.csv","9/6/2025","9:05:29 AM","25","89.3","25","92.9"
"dht22_2025-09-06.csv","9/6/2025","9:10:30 AM","25","87.7","25","92.3"
"dht22_2025-09-06.csv","9/6/2025","9:15:30 AM","25","88.4","25","92.3"
"dht22_2025-09-06.csv","9/6/2025","9:20:31 AM","25","87.9","25","92.2"
"dht22_2025-09-06.csv","9/6/2025","9:25:31 AM","25.1","89.2","25.1","92.9"
"dht22_2025-09-06.csv","9/6/2025","9:30:32 AM","25.1","87.3","25.1","92"
"dht22_2025-09-06.csv","9/6/2025","9:35:32 AM","25.2","87.9","25.2","92.6"
"dht22_2025-09-06.csv","9/6/2025","9:40:33 AM","25.3","87.8","25.3","92.3"
"dht22_2025-09-06.csv","9/6/2025","9:45:33 AM","25.5","86.9","25.4","91.8"
"dht22_2025-09-06.csv","9/6/2025","9:50:34 AM","25.5","86.9","25.5","91.7"
"dht22_2025-09-06.csv","9/6/2025","9:55:34 AM","25.6","86.2","25.6","91.4"
"dht22_2025-09-06.csv","9/6/2025","10:00:35 AM","25.6","86.4","25.6","91.4"
"dht22_2025-09-06.csv","9/6/2025","10:05:35 AM","25.6","85.4","25.6","91"
"dht22_2025-09-06.csv","9/6/2025","10:10:36 AM","25.8","87.4","25.7","92.1"
"dht22_2025-09-06.csv","9/6/2025","10:15:36 AM","25.9","85.3","25.9","91"
"dht22_2025-09-06.csv","9/6/2025","10:20:37 AM","26","84","25.9","90.1"
"dht22_2025-09-06.csv","9/6/2025","10:25:37 AM","26","83.9","26","90.1"
"dht22_2025-09-06.csv","9/6/2025","10:30:38 AM","26","82.4","26","89"
"dht22_2025-09-06.csv","9/6/2025","10:35:38 AM","26.1","83.1","26.1","88.9"
"dht22_2025-09-06.csv","9/6/2025","10:40:39 AM","26.3","83.5","26.3","89.6"
"dht22_2025-09-06.csv","9/6/2025","10:45:39 AM","26.5","81.8","26.4","87.5"
"dht22_2025-09-06.csv","9/6/2025","10:50:40 AM","26.5","80.7","26.5","86.5"
"dht22_2025-09-06.csv","9/6/2025","10:55:40 AM","26.6","81.2","26.6","87"
"dht22_2025-09-06.csv","9/6/2025","11:00:41 AM","26.5","80.1","26.6","85.8"
"dht22_2025-09-06.csv","9/6/2025","11:05:41 AM","26.3","81.2","26.3","86.6"
"dht22_2025-09-06.csv","9/6/2025","11:10:42 AM","26.5","79.6","26.6","85"
"dht22_2025-09-06.csv","9/6/2025","11:15:42 AM","26.8","79.3","26.7","84.4"
"dht22_2025-09-06.csv","9/6/2025","11:20:43 AM","26.8","76.6","26.8","81.4"
"dht22_2025-09-06.csv","9/6/2025","11:25:43 AM","27","75.7","27","80.2"
"dht22_2025-09-06.csv","9/6/2025","11:30:44 AM","27.1","75.7","27.1","79.9"
"dht22_2025-09-06.csv","9/6/2025","11:35:44 AM","27.2","74.6","27.2","78.9"
"dht22_2025-09-06.csv","9/6/2025","11:40:45 AM","27.3","74","27.4","78.2"
"dht22_2025-09-06.csv","9/6/2025","11:45:45 AM","27.4","73.2","27.4","77.1"
"dht22_2025-09-06.csv","9/6/2025","11:50:46 AM","27.7","72.6","27.6","76.6"
"dht22_2025-09-06.csv","9/6/2025","11:55:46 AM","27.8","71.3","27.7","74.7"
"dht22_2025-09-06.csv","9/6/2025","12:00:47 PM","27.7","70.5","27.7","73.7"
"dht22_2025-09-06.csv","9/6/2025","12:05:47 PM","27.9","70.5","27.8","73.6"
"dht22_2025-09-06.csv","9/6/2025","12:10:48 PM","27.9","69.4","27.9","72.9"
"dht22_2025-09-06.csv","9/6/2025","12:15:48 PM","27.9","68.6","27.9","71.2"
"dht22_2025-09-06.csv","9/6/2025","12:20:49 PM","27.6","70.2","27.6","72.8"
"dht22_2025-09-06.csv","9/6/2025","12:25:49 PM","27.7","72.5","27.6","75.6"
"dht22_2025-09-06.csv","9/6/2025","12:30:50 PM","27.5","72.8","27.6","76.3"
"dht22_2025-09-06.csv","9/6/2025","12:35:51 PM","27.7","72.4","27.7","76"
"dht22_2025-09-06.csv","9/6/2025","12:40:51 PM","27.9","72.6","27.9","76.1"
"dht22_2025-09-06.csv","9/6/2025","12:45:52 PM","28.5","73.8","28.2","77.6"
"dht22_2025-09-06.csv","9/6/2025","12:50:52 PM","28.2","76.2","28.2","80"
"dht22_2025-09-06.csv","9/6/2025","12:55:53 PM","27.6","75.4","27.8","79.3"
"dht22_2025-09-06.csv","9/6/2025","1:00:53 PM","27.3","76.6","27.5","80.5"
"dht22_2025-09-06.csv","9/6/2025","1:05:54 PM","27.1","77","27.2","81.4"
"dht22_2025-09-06.csv","9/6/2025","1:10:54 PM","27.1","79.2","27.1","83.8"
"dht22_2025-09-06.csv","9/6/2025","1:15:55 PM","27","78","27.1","83"
"dht22_2025-09-06.csv","9/6/2025","1:20:55 PM","26.9","80.1","27","84.8"
"dht22_2025-09-06.csv","9/6/2025","1:25:56 PM","26.9","79.5","26.9","84.4"
"dht22_2025-09-06.csv","9/6/2025","1:30:56 PM","26.8","80.1","26.9","85.2"
"dht22_2025-09-06.csv","9/6/2025","1:35:57 PM","26.8","80.7","26.9","86.1"
"dht22_2025-09-06.csv","9/6/2025","1:40:57 PM","26.8","80.4","26.8","85.8"
"dht22_2025-09-06.csv","9/6/2025","1:45:58 PM","26.8","80.9","26.8","86.5"
"dht22_2025-09-06.csv","9/6/2025","1:50:58 PM","26.7","82.2","26.8","87.9"
"dht22_2025-09-06.csv","9/6/2025","1:55:59 PM","26.7","83.5","26.8","89.5"
"dht22_2025-09-06.csv","9/6/2025","2:00:59 PM","26.7","83.9","26.8","89.9"
"dht22_2025-09-06.csv","9/6/2025","2:06:00 PM","26.7","84","26.8","90"
"dht22_2025-09-06.csv","9/6/2025","2:11:00 PM","26.7","84.4","26.8","90.2"
"dht22_2025-09-06.csv","9/6/2025","2:16:01 PM","26.8","87","26.9","91.7"
"dht22_2025-09-06.csv","9/6/2025","2:21:01 PM","26.9","85.9","27","91.2"
"dht22_2025-09-06.csv","9/6/2025","2:26:02 PM","27","86","27.1","91.2"
"dht22_2025-09-06.csv","9/6/2025","2:31:02 PM","27.2","85.7","27.3","91.1"
"dht22_2025-09-06.csv","9/6/2025","2:36:03 PM","27","86.7","27.2","91.5"
"dht22_2025-09-06.csv","9/6/2025","2:41:03 PM","27","87.2","27.1","91.9"
"dht22_2025-09-06.csv","9/6/2025","2:46:06 PM","26.9","86.1","27","92"
"dht22_2025-09-06.csv","9/6/2025","2:51:07 PM","26.8","86","27","91.1"
"dht22_2025-09-06.csv","9/6/2025","2:56:07 PM","26.9","84.9","27","90.3"
"dht22_2025-09-06.csv","9/6/2025","3:01:08 PM","26.9","83.5","27","89.5"
"dht22_2025-09-06.csv","9/6/2025","3:06:08 PM","26.9","84.5","27","90.3"
"dht22_2025-09-06.csv","9/6/2025","3:11:09 PM","26.9","84.6","27","90.3"
"dht22_2025-09-06.csv","9/6/2025","3:16:09 PM","26.8","85.9","27","90.9"
"dht22_2025-09-06.csv","9/6/2025","3:21:10 PM","26.8","85.5","26.9","90.9"
"dht22_2025-09-06.csv","9/6/2025","3:26:10 PM","26.8","86.2","26.9","91.1"
"dht22_2025-09-06.csv","9/6/2025","3:31:11 PM","26.9","86","26.9","91.1"
"dht22_2025-09-06.csv","9/6/2025","3:36:11 PM","27","86.2","27","91.2"
"dht22_2025-09-06.csv","9/6/2025","3:41:12 PM","27","84.4","27","90.4"
"dht22_2025-09-06.csv","9/6/2025","3:46:12 PM","26.8","83.9","26.9","90.1"
"dht22_2025-09-06.csv","9/6/2025","3:51:13 PM","26.9","84.3","26.9","90.2"
"dht22_2025-09-06.csv","9/6/2025","3:56:13 PM","26.9","83.1","26.9","89.4"
"dht22_2025-09-07.csv","9/7/2025","9:00:14 AM","24.4","79.4","24.4","84.8"
"dht22_2025-09-07.csv","9/7/2025","9:05:14 AM","24.8","78.6","24.9","83.5"
"dht22_2025-09-07.csv","9/7/2025","9:10:15 AM","24.9","79.5","24.9","84.2"
"dht22_2025-09-07.csv","9/7/2025","9:15:15 AM","24.9","79.5","24.9","84.4"
"dht22_2025-09-07.csv","9/7/2025","9:20:16 AM","24.9","79.6","25","84.5"
"dht22_2025-09-07.csv","9/7/2025","9:25:16 AM","25","79.3","25","84.2"
"dht22_2025-09-07.csv","9/7/2025","9:30:17 AM","25.1","79.4","25.1","84.1"
"dht22_2025-09-07.csv","9/7/2025","9:35:17 AM","25.2","78.9","25.2","84"
"dht22_2025-09-07.csv","9/7/2025","9:40:18 AM","25.2","79.4","25.2","84.3"
"dht22_2025-09-07.csv","9/7/2025","9:45:18 AM","25.3","79.1","25.3","84.2"
"dht22_2025-09-07.csv","9/7/2025","9:50:19 AM","25.4","80.1","25.4","85"
"dht22_2025-09-07.csv","9/7/2025","9:55:20 AM","25.6","79.3","25.6","84.3"
"dht22_2025-09-07.csv","9/7/2025","10:00:20 AM","25.7","80.4","25.7","85.6"
"dht22_2025-09-07.csv","9/7/2025","10:05:21 AM","25.8","79.9","25.8","84.9"
"dht22_2025-09-07.csv","9/7/2025","10:10:21 AM","25.8","79.7","25.9","84.9"
"dht22_2025-09-07.csv","9/7/2025","10:15:22 AM","25.9","78.8","25.9","83.8"
"dht22_2025-09-07.csv","9/7/2025","10:20:22 AM","25.8","78.9","25.8","83.9"
"dht22_2025-09-07.csv","9/7/2025","10:25:23 AM","25.8","80.2","25.8","85.1"
"dht22_2025-09-07.csv","9/7/2025","10:30:23 AM","25.8","79.6","25.8","83.8"
"dht22_2025-09-07.csv","9/7/2025","10:35:24 AM","25.9","81.1","25.9","85.6"
"dht22_2025-09-07.csv","9/7/2025","10:40:26 AM","26.2","77.8","26.1","82.1"
"dht22_2025-09-07.csv","9/7/2025","10:45:27 AM","26.2","77.8","26.2","82.5"
"dht22_2025-09-07.csv","9/7/2025","10:50:27 AM","26.1","75.7","26.1","79.8"
"dht22_2025-09-07.csv","9/7/2025","10:55:28 AM","26.2","75.6","26.2","79.8"
"dht22_2025-09-07.csv","9/7/2025","11:00:28 AM","26.2","77.9","26.1","82"
"dht22_2025-09-07.csv","9/7/2025","11:05:29 AM","26.3","76.4","26.2","80.7"
"dht22_2025-09-07.csv","9/7/2025","11:10:29 AM","26.4","74.9","26.3","78.7"
"dht22_2025-09-07.csv","9/7/2025","11:15:30 AM","26.4","74.2","26.4","78"
"dht22_2025-09-07.csv","9/7/2025","11:20:30 AM","26.3","74.5","26.4","78.3"
"dht22_2025-09-07.csv","9/7/2025","11:25:31 AM","26.3","75.9","26.3","79.3"
"dht22_2025-09-07.csv","9/7/2025","11:30:31 AM","26.3","76.7","26.3","79.3"
"dht22_2025-09-07.csv","9/7/2025","11:35:32 AM","26.5","74.5","26.5","78.2"
"dht22_2025-09-07.csv","9/7/2025","11:40:32 AM","27.2","72.5","27","76.5"
"dht22_2025-09-07.csv","9/7/2025","11:45:33 AM","27.5","67.5","27.4","69.8"
"dht22_2025-09-07.csv","9/7/2025","11:50:33 AM","27.8","67.8","27.7","70.6"
"dht22_2025-09-07.csv","9/7/2025","11:55:34 AM","27.7","72.6","27.6","75.8"
"dht22_2025-09-07.csv","9/7/2025","12:00:35 PM","27.5","75.3","27.4","78.7"
"dht22_2025-09-07.csv","9/7/2025","12:05:35 PM","27.5","75","27.4","78.2"
"dht22_2025-09-07.csv","9/7/2025","12:10:36 PM","27.8","75","27.6","79.1"
"dht22_2025-09-07.csv","9/7/2025","12:15:36 PM","27.8","75.3","27.7","79.3"
"dht22_2025-09-07.csv","9/7/2025","12:20:37 PM","27.6","75.1","27.6","79.1"
"dht22_2025-09-07.csv","9/7/2025","12:25:37 PM","27.6","75.1","27.6","79"
"dht22_2025-09-07.csv","9/7/2025","12:30:38 PM","27.6","75.1","27.6","79.4"
"dht22_2025-09-07.csv","9/7/2025","12:35:38 PM","27.7","74.3","27.8","78.2"
"dht22_2025-09-07.csv","9/7/2025","12:40:39 PM","27.8","74.1","27.7","78"
"dht22_2025-09-07.csv","9/7/2025","12:45:39 PM","28.1","74.6","27.9","78.6"
"dht22_2025-09-07.csv","9/7/2025","12:50:40 PM","28.5","74.1","28.3","78.4"
"dht22_2025-09-07.csv","9/7/2025","12:55:40 PM","28.6","74.9","28.4","78.6"
"dht22_2025-09-07.csv","9/7/2025","1:00:41 PM","28.5","73.1","28.4","76.6"
"dht22_2025-09-07.csv","9/7/2025","1:05:41 PM","28.6","73.2","28.5","76.4"
"dht22_2025-09-07.csv","9/7/2025","1:10:42 PM","28.4","73.2","28.3","76.7"
"dht22_2025-09-07.csv","9/7/2025","1:15:42 PM","28","73.9","28.1","76.7"
"dht22_2025-09-07.csv","9/7/2025","1:20:43 PM","28","74.1","28","77"
"dht22_2025-09-07.csv","9/7/2025","1:25:43 PM","28.5","72.2","28.3","75.5"
"dht22_2025-09-07.csv","9/7/2025","1:30:44 PM","28.4","73","28.3","75.9"
"dht22_2025-09-07.csv","9/7/2025","1:35:44 PM","28.1","72.8","28.1","75.6"
"dht22_2025-09-07.csv","9/7/2025","1:40:45 PM","28.1","72","28","74.8"
"dht22_2025-09-07.csv","9/7/2025","1:45:45 PM","28.2","72.3","28.2","75.2"
"dht22_2025-09-07.csv","9/7/2025","1:50:46 PM","28.4","72.1","28.3","75.3"
"dht22_2025-09-07.csv","9/7/2025","1:55:46 PM","28.3","71","28.2","73.7"
"dht22_2025-09-07.csv","9/7/2025","2:00:47 PM","28.1","73.1","28.1","76.6"
"dht22_2025-09-07.csv","9/7/2025","2:05:47 PM","27.9","72.7","28","75.8"
"dht22_2025-09-07.csv","9/7/2025","2:10:48 PM","27.8","73.7","27.9","76.4"
"dht22_2025-09-07.csv","9/7/2025","2:15:48 PM","27.8","71.6","27.8","75.1"
"dht22_2025-09-07.csv","9/7/2025","2:20:49 PM","27.7","73.4","27.7","76.4"
"dht22_2025-09-07.csv","9/7/2025","2:25:49 PM","27.6","75.6","27.7","79"
"dht22_2025-09-07.csv","9/7/2025","2:30:50 PM","27.6","77.7","27.6","82"
"dht22_2025-09-07.csv","9/7/2025","2:35:50 PM","27.5","77.3","27.5","81.4"
"dht22_2025-09-07.csv","9/7/2025","2:40:51 PM","27.5","79.1","27.5","83.5"
"dht22_2025-09-07.csv","9/7/2025","2:45:51 PM","27.4","77.9","27.5","82.3"
"dht22_2025-09-07.csv","9/7/2025","2:50:52 PM","27.4","76.7","27.4","80.8"
"dht22_2025-09-07.csv","9/7/2025","2:55:52 PM","27.4","76.9","27.4","81"
"dht22_2025-09-07.csv","9/7/2025","3:00:53 PM","27.5","78.4","27.5","83.1"
"dht22_2025-09-07.csv","9/7/2025","3:05:53 PM","27.5","79.3","27.4","83.9"
"dht22_2025-09-07.csv","9/7/2025","3:10:54 PM","27.5","80.1","27.5","84.7"
"dht22_2025-09-07.csv","9/7/2025","3:15:54 PM","27.5","80.8","27.5","85.7"
"dht22_2025-09-07.csv","9/7/2025","3:20:55 PM","27.5","81","27.5","86.1"
"dht22_2025-09-07.csv","9/7/2025","3:25:55 PM","27.4","79.5","27.5","84.3"
"dht22_2025-09-07.csv","9/7/2025","3:30:56 PM","27.4","77.1","27.5","81.6"
"dht22_2025-09-07.csv","9/7/2025","3:35:56 PM","27.4","78.9","27.5","83.1"
"dht22_2025-09-07.csv","9/7/2025","3:40:57 PM","27.3","75.9","27.4","80"
"dht22_2025-09-07.csv","9/7/2025","3:45:57 PM","27.2","77","27.3","81"
"dht22_2025-09-07.csv","9/7/2025","3:50:58 PM","27.1","78.2","27.2","82.5"
"dht22_2025-09-07.csv","9/7/2025","3:55:58 PM","27.1","78.9","27.1","83.6"
"dht22_2025-09-07.csv","9/7/2025","4:00:59 PM","27","78.9","27.1","83.7"
"dht22_2025-09-08.csv","9/8/2025","9:00:06 AM","24.5","85.4","24.5","91"
"dht22_2025-09-08.csv","9/8/2025","9:05:07 AM","25.2","83.2","25.2","89.2"
"dht22_2025-09-08.csv","9/8/2025","9:10:07 AM","25.2","83.5","25.2","89.4"
"dht22_2025-09-08.csv","9/8/2025","9:15:08 AM","25.2","84.2","25.3","90.2"
"dht22_2025-09-08.csv","9/8/2025","9:20:08 AM","25.2","83.9","25.3","90"
"dht22_2025-09-08.csv","9/8/2025","9:25:09 AM","25.3","83.4","25.3","89.4"
"dht22_2025-09-08.csv","9/8/2025","9:30:09 AM","25.3","83.5","25.3","89.4"
"dht22_2025-09-08.csv","9/8/2025","9:35:10 AM","25.4","82.3","25.4","88.3"
"dht22_2025-09-08.csv","9/8/2025","9:40:10 AM","25.4","82.7","25.4","88.4"
"dht22_2025-09-08.csv","9/8/2025","9:45:11 AM","25.5","82.9","25.5","88.7"
"dht22_2025-09-08.csv","9/8/2025","9:50:11 AM","25.5","81.3","25.5","86.9"
"dht22_2025-09-08.csv","9/8/2025","9:55:12 AM","25.6","80.6","25.6","86"
"dht22_2025-09-08.csv","9/8/2025","10:00:12 AM","25.6","80.3","25.7","86.1"
"dht22_2025-09-08.csv","9/8/2025","10:05:13 AM","25.8","80.9","25.7","86.2"
"dht22_2025-09-08.csv","9/8/2025","10:10:13 AM","25.8","81","25.8","86.3"
"dht22_2025-09-08.csv","9/8/2025","10:15:14 AM","25.9","81.3","25.9","87"
"dht22_2025-09-08.csv","9/8/2025","10:20:14 AM","25.9","81.3","25.9","86.7"
"dht22_2025-09-08.csv","9/8/2025","10:25:15 AM","25.9","79.5","25.9","84.6"
"dht22_2025-09-08.csv","9/8/2025","10:30:16 AM","25.8","80.4","25.9","85.6"
"dht22_2025-09-08.csv","9/8/2025","10:35:16 AM","25.9","80","25.9","85.1"
"dht22_2025-09-08.csv","9/8/2025","10:40:17 AM","26.1","78.9","26.1","84.1"
"dht22_2025-09-08.csv","9/8/2025","10:45:17 AM","26.3","78.1","26.3","83"
"dht22_2025-09-08.csv","9/8/2025","10:50:18 AM","26.4","77.6","26.4","82.5"
"dht22_2025-09-08.csv","9/8/2025","10:55:18 AM","26.3","78","26.3","82.5"
"dht22_2025-09-08.csv","9/8/2025","11:00:19 AM","26.4","77","26.4","81.6"
"dht22_2025-09-08.csv","9/8/2025","11:05:19 AM","26.7","76.2","26.7","80.8"
"dht22_2025-09-08.csv","9/8/2025","11:10:20 AM","26.8","76.5","26.8","81.1"
"dht22_2025-09-08.csv","9/8/2025","11:15:20 AM","26.7","76.8","26.6","81.2"
"dht22_2025-09-08.csv","9/8/2025","11:20:21 AM","26.8","76","26.8","80.5"
"dht22_2025-09-08.csv","9/8/2025","11:25:21 AM","26.9","75.4","26.9","79.8"
"dht22_2025-09-08.csv","9/8/2025","11:30:22 AM","27","75.3","27","79.6"
"dht22_2025-09-08.csv","9/8/2025","11:35:22 AM","27.1","74.9","27.1","79"
"dht22_2025-09-08.csv","9/8/2025","11:40:23 AM","26.8","75.8","26.9","80.2"
"dht22_2025-09-08.csv","9/8/2025","11:45:23 AM","26.7","77.2","26.7","81.7"
"dht22_2025-09-08.csv","9/8/2025","11:50:24 AM","26.6","76.8","26.7","81.1"
"dht22_2025-09-08.csv","9/8/2025","11:55:24 AM","26.5","77.1","26.6","81.9"
"dht22_2025-09-08.csv","9/8/2025","12:00:25 PM","26.4","77.3","26.5","81.8"
"dht22_2025-09-08.csv","9/8/2025","12:05:25 PM","26.4","78","26.4","82.3"
"dht22_2025-09-08.csv","9/8/2025","12:10:26 PM","26.4","78.5","26.4","82.8"
"dht22_2025-09-08.csv","9/8/2025","12:15:26 PM","26.3","76.5","26.4","81.3"
"dht22_2025-09-08.csv","9/8/2025","12:20:27 PM","26.4","77.5","26.4","81.9"
"dht22_2025-09-08.csv","9/8/2025","12:25:27 PM","26.4","76.2","26.4","80.8"
"dht22_2025-09-08.csv","9/8/2025","12:30:28 PM","26.4","76.3","26.4","80.6"
"dht22_2025-09-08.csv","9/8/2025","12:35:28 PM","26.4","75.2","26.4","79.3"
"dht22_2025-09-08.csv","9/8/2025","12:40:29 PM","26.3","76","26.4","79.9"
"dht22_2025-09-08.csv","9/8/2025","12:45:29 PM","26.4","74.8","26.4","78.5"
"dht22_2025-09-08.csv","9/8/2025","12:50:30 PM","26.4","75.7","26.5","80.3"
"dht22_2025-09-08.csv","9/8/2025","12:55:30 PM","26.4","75.3","26.5","79.3"
"dht22_2025-09-08.csv","9/8/2025","1:00:31 PM","26.4","76.9","26.5","80.7"
"dht22_2025-09-08.csv","9/8/2025","1:05:31 PM","26.4","75.5","26.4","79.8"
"dht22_2025-09-08.csv","9/8/2025","1:10:32 PM","26.4","75","26.5","79.5"
"dht22_2025-09-08.csv","9/8/2025","1:15:32 PM","26.4","75.6","26.5","79.7"
"dht22_2025-09-08.csv","9/8/2025","1:20:33 PM","26.5","74","26.5","77.8"
"dht22_2025-09-08.csv","9/8/2025","1:25:33 PM","26.5","75.2","26.5","79.3"
"dht22_2025-09-08.csv","9/8/2025","1:30:34 PM","26.5","75.6","26.5","79.5"
"dht22_2025-09-08.csv","9/8/2025","1:35:34 PM","26.4","74.2","26.5","77.1"
"dht22_2025-09-08.csv","9/8/2025","1:40:35 PM","26.5","74","26.5","77.8"
"dht22_2025-09-08.csv","9/8/2025","1:45:35 PM","26.5","76.8","26.5","80.5"
"dht22_2025-09-08.csv","9/8/2025","1:50:36 PM","26.5","78.3","26.6","82.7"
"dht22_2025-09-08.csv","9/8/2025","1:55:36 PM","26.5","79.4","26.5","84"
"dht22_2025-09-08.csv","9/8/2025","2:00:37 PM","26.5","79.8","26.6","84.7"
"dht22_2025-09-08.csv","9/8/2025","2:05:37 PM","26.5","80.9","26.6","85.9"
"dht22_2025-09-08.csv","9/8/2025","2:10:38 PM","26.6","80","26.6","85"
"dht22_2025-09-08.csv","9/8/2025","2:15:38 PM","26.5","81.2","26.6","86.3"
"dht22_2025-09-08.csv","9/8/2025","2:20:39 PM","26.5","81.9","26.6","87"
"dht22_2025-09-08.csv","9/8/2025","2:25:39 PM","26.5","83","26.6","88.4"
"dht22_2025-09-08.csv","9/8/2025","2:30:40 PM","26.5","81.6","26.5","86.9"
"dht22_2025-09-08.csv","9/8/2025","2:35:41 PM","26.4","82.8","26.5","88"
"dht22_2025-09-08.csv","9/8/2025","2:40:41 PM","26.4","82.3","26.5","88"
"dht22_2025-09-08.csv","9/8/2025","2:45:42 PM","26.4","83.8","26.5","89.3"
"dht22_2025-09-08.csv","9/8/2025","2:50:42 PM","26.4","84.2","26.4","90"
"dht22_2025-09-08.csv","9/8/2025","2:55:43 PM","26.4","84.6","26.4","90.2"
"dht22_2025-09-08.csv","9/8/2025","3:00:43 PM","26.5","83.6","26.5","89.4"
"dht22_2025-09-08.csv","9/8/2025","3:05:44 PM","26.5","84","26.6","89.6"
"dht22_2025-09-08.csv","9/8/2025","3:10:44 PM","26.5","85","26.6","90.3"
"dht22_2025-09-08.csv","9/8/2025","3:15:45 PM","26.7","82.8","26.7","88.2"
"dht22_2025-09-08.csv","9/8/2025","3:20:45 PM","26.7","83.3","26.7","89.3"
"dht22_2025-09-08.csv","9/8/2025","3:25:46 PM","26.8","83.7","26.8","89.3"
"dht22_2025-09-08.csv","9/8/2025","3:30:46 PM","26.8","83.9","26.8","89.4"
"dht22_2025-09-08.csv","9/8/2025","3:35:47 PM","26.7","82.6","26.8","88.2"
"dht22_2025-09-08.csv","9/8/2025","3:40:47 PM","26.7","83.9","26.7","89.2"
"dht22_2025-09-08.csv","9/8/2025","3:45:48 PM","26.6","83.8","26.7","89"
"dht22_2025-09-08.csv","9/8/2025","3:50:48 PM","26.6","84.3","26.7","89.7"
"dht22_2025-09-08.csv","9/8/2025","3:55:49 PM","26.6","83.4","26.7","89.2"
